"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,4,2,4,"OO",5391,"N929EV","MRY","LAX",1801,1757,-4,29,1826,77,88,47,266,1913,12,1918,1925,7,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"EV",4904,"N872AS","ATL","CAE",1900,1854,-6,20,1914,59,56,32,192,1946,4,1959,1950,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"B6",7,"N796JB","FLL","LAS",1904,1903,-1,20,1923,340,335,308,2173,2131,7,2144,2138,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"WN",4193,"N408WN","ORF","BWI",1920,1948,28,36,2024,70,80,38,159,2102,6,2030,2108,38,0,0,"",10,0,4,24,0
2015,4,2,4,"B6",225,"N653JB","JFK","TPA",1930,1929,-1,25,1954,190,174,143,1005,2217,6,2240,2223,-17,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"DL",1110,"N551NW","MCO","ATL",2030,2025,-5,22,2047,90,99,64,404,2151,13,2200,2204,4,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"WN",3233,"N473WN","BUR","OAK",2125,2229,64,8,2237,70,67,53,325,2330,6,2235,2336,61,0,0,"",0,0,0,61,0
2015,4,3,5,"DL",1897,"N331NW","SLC","DTW",30,23,-7,35,58,198,211,162,1481,540,14,548,554,6,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"EV",5982,"N14974","GSO","ORD",700,652,-8,16,708,125,132,90,589,738,26,805,804,-1,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"MQ",3363,"N843MQ","JFK","RDU",815,814,-1,42,856,101,120,76,427,1012,2,956,1014,18,0,0,"",18,0,0,0,0
2015,4,3,5,"DL",2542,"N966AT","MSN","MSP",932,928,-4,34,1002,73,81,43,228,1045,4,1045,1049,4,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"OO",4597,"N910EV","FWA","DTW",1016,1023,7,18,1041,66,45,23,128,1104,4,1122,1108,-14,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"EV",5321,"N760EV","RIC","BOS",1215,1206,-9,11,1217,90,97,78,474,1335,8,1345,1343,-2,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"HA",529,"N481HA","OGG","HNL",1251,1257,6,10,1307,36,48,23,100,1330,15,1327,1345,18,0,0,"",0,0,13,5,0
2015,4,3,5,"US",750,"N956UW","DFW","PHL",1255,1346,51,11,1357,197,197,182,1303,1759,4,1712,1803,51,0,0,"",51,0,0,0,0
2015,4,3,5,"VX",251,"N841VA","LAS","SFO",1325,1332,7,12,1344,95,91,73,414,1457,6,1500,1503,3,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"DL",1321,"N67171","BWI","MSP",1627,1631,4,12,1643,166,153,137,936,1800,4,1813,1804,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"OO",4453,"N608SK","OAK","LAX",1740,1734,-6,18,1752,85,92,58,337,1850,16,1905,1906,1,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"WN",2967,"N754SW","BWI","LAX",1820,1819,-1,14,1833,350,389,365,2329,2138,10,2110,2148,38,0,0,"",38,0,0,0,0
2015,4,3,5,"OO",2757,"N468CA","BFL","PHX",1859,1859,0,10,1909,90,80,65,425,2014,5,2029,2019,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"DL",582,"N361NW","DTW","LGA",1944,2036,52,11,2047,104,86,68,502,2155,7,2128,2202,34,0,0,"",0,0,34,0,0
2015,4,4,6,"EV",4880,"N676CA","IAD","MSP",620,618,-2,12,630,167,161,144,908,754,5,807,759,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"OO",4814,"N441SW","ICT","MSP",625,613,-12,23,636,111,120,86,545,802,11,816,813,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"EV",5188,"N391CA","TUL","DTW",800,752,-8,11,803,129,129,110,789,1053,8,1109,1101,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"WN",3519,"N451WN","SFO","LAS",1110,1105,-5,10,1115,90,75,60,414,1215,5,1240,1220,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"WN",3367,"N409WN","RSW","PIT",1405,1359,-6,21,1420,155,157,131,966,1631,5,1640,1636,-4,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"B6",808,"N657JB","STT","SJU",1452,1444,-8,13,1457,43,39,23,68,1520,3,1535,1523,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"WN",2296,"N795SW","MCI","MSY",1510,1505,-5,9,1514,110,96,84,689,1638,3,1700,1641,-19,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"AA",2485,"N5BYAA","LAX","DFW",1530,1527,-3,14,1541,189,167,142,1235,2003,11,2039,2014,-25,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"OO",5385,"N939SW","SFO","SMF",1607,1603,-4,15,1618,47,38,22,86,1640,1,1654,1641,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"WN",1237,"N7712G","RDU","ATL",1645,1644,-1,7,1651,85,80,65,356,1756,8,1810,1804,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"OO",5474,"N579SW","CLD","LAX",1651,1642,-9,18,1700,43,46,24,86,1724,4,1734,1728,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"EV",5681,"N14204","SAT","IAH",1715,1720,5,9,1729,65,50,33,191,1802,8,1820,1810,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"DL",876,"N603AT","MSP","CLT",1948,1938,-10,11,1949,150,123,105,930,2234,7,2318,2241,-37,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"UA",1254,"N76516","IAD","LAS",1952,1957,5,9,2006,319,299,284,2065,2150,6,2211,2156,-15,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"DL",2564,"N6712B","DTW","RSW",1955,1951,-4,18,2009,169,152,129,1084,2218,5,2244,2223,-21,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"HA",307,"N477HA","KOA","HNL",2005,2003,-2,8,2011,43,43,28,163,2039,7,2048,2046,-2,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"DL",1503,"N353NB","MSP","BIL",2015,2007,-8,12,2019,128,129,114,748,2113,3,2123,2116,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"NK",647,"N635NK","IAG","FLL",205,152,-13,8,200,178,155,142,1176,422,5,503,427,-36,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"OO",4828,"N613QX","PHX","SEA",715,709,-6,18,727,185,182,159,1107,1006,5,1020,1011,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"HA",508,"N479HA","LIH","OGG",930,926,-4,9,935,45,46,34,201,1009,3,1015,1012,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"AS",748,"N319AS","SEA","STL",1145,1143,-2,14,1157,228,210,193,1709,1710,3,1733,1713,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"OO",5205,"N776SK","ORD","MEM",1220,1219,-1,29,1248,115,118,81,491,1409,8,1415,1417,2,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"US",895,"N549UW","PHX","ORD",1230,1230,0,24,1254,209,192,158,1440,1732,10,1759,1742,-17,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"MQ",2929,"N813MQ","IND","ORD",1245,1237,-8,9,1246,67,58,38,177,1224,11,1252,1235,-17,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"UA",428,"N452UA","IAH","IAD",1250,1246,-4,29,1315,170,169,137,1190,1632,3,1640,1635,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"WN",4191,"N775SW","SJC","PDX",1310,1437,87,11,1448,100,95,82,569,1610,2,1450,1612,82,0,0,"",0,0,0,82,0
2015,4,5,7,"DL",2417,"N3762Y","MSP","LAS",1320,1313,-7,22,1335,202,220,193,1299,1448,5,1442,1453,11,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"WN",1435,"N8640D","MSY","LAS",1435,1431,-4,12,1443,240,237,216,1500,1619,9,1635,1628,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"WN",797,"N8643A","LAS","BUF",1535,1544,9,9,1553,250,225,212,1986,2225,4,2245,2229,-16,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"VX",720,"N528VA","SFO","DAL",1720,1730,10,11,1741,195,191,174,1476,2235,6,2235,2241,6,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"UA",1636,"N14731","SNA","EWR",2101,2050,-11,11,2101,303,276,261,2434,422,4,504,426,-38,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"DL",1530,"N534US","MSP","LAS",700,658,-2,18,716,203,210,184,1299,820,8,823,828,5,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"DL",2330,"N901DE","CAK","ATL",730,735,5,10,745,112,104,84,528,909,10,922,919,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"AA",1588,"N003AA","JAC","DFW",825,812,-13,39,851,164,185,133,1047,1204,13,1209,1217,8,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"OO",2780,"N897SK","PHX","SAT",900,854,-6,36,930,139,143,104,843,1314,3,1319,1317,-2,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"AS",131,"N558AS","PDX","ANC",940,938,-2,9,947,232,220,207,1542,1214,4,1232,1218,-14,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"AA",2319,"N437AA","ORD","DFW",1005,1000,-5,13,1013,154,145,117,802,1210,15,1239,1225,-14,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"US",873,"N127UW","JFK","CLT",1015,1015,0,22,1037,124,116,81,541,1158,13,1219,1211,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"OO",5567,"N707SK","RNO","SFO",1218,1211,-7,15,1226,73,70,50,192,1316,5,1331,1321,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"OO",4495,"N822SK","GEG","SLC",1317,1313,-4,31,1344,96,118,80,546,1604,7,1553,1611,18,0,0,"",18,0,0,0,0
2015,4,6,1,"AA",2441,"N5BVAA","DFW","LAS",1520,1517,-3,15,1532,184,172,152,1055,1604,5,1624,1609,-15,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"WN",4556,"N427WN","RSW","MKE",1550,1542,-8,16,1558,185,188,169,1183,1747,3,1755,1750,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"VX",236,"N841VA","LAX","ORD",1645,1649,4,13,1702,235,225,197,1744,2219,15,2240,2234,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"OO",4491,"N817SK","SEA","PDX",1706,1704,-2,17,1721,49,54,31,129,1752,6,1755,1758,3,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"WN",2341,"N409WN","MCO","MEM",1710,1705,-5,10,1715,130,123,104,684,1759,9,1820,1808,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"B6",1460,"N556JB","FLL","BDL",2057,2056,-1,11,2107,174,169,152,1173,2339,6,2351,2345,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"AA",2472,"N569AA","DFW","IAH",2150,2147,-3,14,2201,73,57,39,224,2240,4,2303,2244,-19,0,0,"",NA,NA,NA,NA,NA
2015,4,6,1,"B6",1503,"N564JB","JFK","SJU",2359,2359,0,15,14,221,209,190,1598,324,4,340,328,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"DL",667,"N937DL","BHM","ATL",535,531,-4,23,554,54,59,30,134,724,6,729,730,1,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"EV",4651,"N23139","ORD","SAV",845,853,8,13,906,128,123,107,773,1153,3,1153,1156,3,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"UA",1559,"N14228","ORD","SFO",949,953,4,10,1003,281,277,260,1846,1223,7,1230,1230,0,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"UA",1227,"N68807","LAX","DEN",1022,1029,7,13,1042,143,117,99,862,1321,5,1345,1326,-19,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"MQ",2915,"N653MQ","CLE","JFK",1220,1213,-7,17,1230,99,94,71,425,1341,6,1359,1347,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"B6",1196,"N584JB","FLL","PVD",1332,1323,-9,12,1335,180,169,154,1188,1609,3,1632,1612,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"MQ",2900,"N640MQ","ORD","MSN",1515,1604,49,16,1620,61,45,25,108,1645,4,1616,1649,33,0,0,"",0,0,0,33,0
2015,4,7,2,"B6",357,"N283JB","BOS","IAD",1615,1606,-9,25,1631,101,111,78,413,1749,8,1756,1757,1,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"AA",2492,"N376AA","DFW","LAX",1710,1708,-2,16,1724,216,213,193,1235,1837,4,1846,1841,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"NK",614,"N631NK","MSP","ORD",1850,1857,7,12,1909,92,110,71,334,2020,27,2022,2047,25,0,0,"",21,0,4,0,0
2015,4,7,2,"UA",1222,"N37290","DEN","SJC",1908,1936,28,10,1946,164,159,144,948,2110,5,2052,2115,23,0,0,"",0,0,23,0,0
2015,4,7,2,"WN",2912,"N382SW","FLL","STL",1930,1927,-3,14,1941,185,165,148,1057,2109,3,2135,2112,-23,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"MQ",3139,"N9EAMQ","ORD","XNA",2015,2015,0,43,2058,110,126,79,522,2217,4,2205,2221,16,0,0,"",16,0,0,0,0
2015,4,7,2,"US",1851,"N151UW","CLT","ORD",2015,2015,0,16,2031,126,137,110,599,2121,11,2121,2132,11,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"HA",516,"N487HA","HNL","OGG",2150,2145,-5,13,2158,36,49,21,100,2219,15,2226,2234,8,0,0,"",NA,NA,NA,NA,NA
2015,4,7,2,"WN",2054,"N7730A","BNA","SAT",2200,2151,-9,8,2159,150,126,115,822,2354,3,30,2357,-33,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"B6",727,"N228JB","BOS","BWI",600,559,-1,21,620,99,92,68,369,728,3,739,731,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"AS",665,"N419AS","DFW","SEA",800,757,-3,17,814,255,245,221,1660,955,7,1015,1002,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"WN",621,"N7752B","TPA","STL",815,813,-2,8,821,140,139,127,869,928,4,935,932,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"WN",4123,"N8308K","MDW","LAX",835,906,31,12,918,265,274,248,1750,1126,14,1100,1140,40,0,0,"",9,0,12,19,0
2015,4,8,3,"US",445,"N566UW","CLT","DEN",935,933,-2,17,950,216,209,183,1337,1053,9,1111,1102,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"DL",2578,"N369NW","IAD","ATL",942,936,-6,9,945,108,91,75,534,1100,7,1130,1107,-23,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"NK",639,"N512NK","DTW","TPA",1053,1048,-5,14,1102,155,155,137,983,1319,4,1328,1323,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"AA",1562,"N3FMAA","DFW","SNA",1200,1159,-1,13,1212,202,200,180,1205,1312,7,1322,1319,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"DL",2091,"N946DL","TPA","ATL",1245,1243,-2,9,1252,95,90,71,406,1403,10,1420,1413,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"UA",765,"N819UA","LGA","ORD",1500,1541,41,24,1605,155,167,130,733,1715,13,1635,1728,53,0,0,"",31,0,0,22,0
2015,4,8,3,"MQ",3168,"N692MQ","CVG","DFW",1550,1550,0,8,1558,156,151,128,812,1706,15,1726,1721,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"EV",5239,"N925EV","ILM","ATL",1830,1830,0,14,1844,89,83,61,377,1945,8,1959,1953,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"DL",1465,"N757AT","ATL","DTW",2035,2036,1,18,2054,113,107,83,594,2217,6,2228,2223,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"B6",476,"N534JB","MCO","PVD",2059,2059,0,14,2113,160,155,137,1072,2330,4,2339,2334,-5,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"WN",268,"N360SW","TPA","PIT",2210,2206,-4,7,2213,140,134,121,873,14,6,30,20,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"US",1916,"N829AW","CLT","DCA",2215,18,123,17,35,74,77,52,331,127,8,2329,135,126,0,0,"",3,0,0,123,0
2015,4,9,4,"US",1724,"N944UW","RDU","PHL",520,607,47,13,620,75,80,59,337,719,8,635,727,52,0,0,"",5,0,0,0,47
2015,4,9,4,"DL",846,"N366NW","PHX","ATL",600,555,-5,11,606,208,197,181,1587,1207,5,1228,1212,-16,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"UA",1693,"N24715","SNA","DEN",655,701,6,13,714,145,132,108,846,1002,11,1020,1013,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"MQ",3603,"N6EAMQ","DFW","TUL",713,711,-2,12,723,71,62,44,237,807,6,824,813,-11,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"B6",219,"N328JB","JFK","CLT",800,806,6,40,846,124,132,79,541,1005,13,1004,1018,14,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"WN",1019,"N8316H","SAN","SMF",820,817,-3,10,827,90,84,70,480,937,4,950,941,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"MQ",3101,"N629MQ","DFW","ICT",1040,1147,67,11,1158,86,68,54,328,1252,3,1206,1255,49,0,0,"",0,0,6,43,0
2015,4,9,4,"DL",1190,"N906AT","CAK","ATL",1114,1117,3,17,1134,111,98,78,528,1252,3,1305,1255,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"B6",1401,"N605JB","JFK","FLL",1300,1255,-5,20,1315,190,175,142,1069,1537,13,1610,1550,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"B6",205,"N796JB","EWR","FLL",1330,1324,-6,14,1338,178,158,141,1065,1559,3,1628,1602,-26,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"AA",1389,"N471AA","MEM","DFW",1602,1551,-11,24,1615,106,108,68,431,1723,16,1748,1739,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,9,4,"WN",44,"N7713A","HOU","DAL",1700,1835,95,9,1844,60,82,56,239,1940,17,1800,1957,117,0,0,"",22,0,0,0,95
2015,4,9,4,"OO",4447,"N815SK","DTW","MKE",1730,1759,29,19,1818,66,72,50,237,1808,3,1736,1811,35,0,0,"",6,0,0,29,0
2015,4,9,4,"WN",683,"N715SW","MDW","CMH",1745,2052,187,6,2058,65,55,45,283,2243,4,1950,2247,177,0,0,"",0,0,0,145,32
2015,4,9,4,"EV",5981,"N13124","LNK","ORD",1842,NA,NA,NA,NA,103,NA,NA,466,NA,NA,2025,NA,NA,0,1,"B",NA,NA,NA,NA,NA
2015,4,9,4,"WN",2502,"N704SW","BOS","BWI",2125,2132,7,16,2148,100,86,65,369,2253,5,2305,2258,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",4296,"N410WN","MSY","TPA",550,546,-4,10,556,90,80,66,488,802,4,820,806,-14,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"OO",2780,"N899SK","SBA","PHX",625,618,-7,16,634,89,84,62,455,736,6,754,742,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"EV",6083,"N13969","CRW","ORD",635,654,19,6,700,93,85,73,416,713,6,708,719,11,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",10,"N317WN","MAF","HOU",640,632,-8,10,642,75,76,61,441,743,5,755,748,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",1429,"N296WN","BWI","AUS",755,829,34,11,840,215,212,197,1342,1057,4,1030,1101,31,0,0,"",0,0,28,3,0
2015,4,10,5,"UA",1225,"N26208","DEN","MSY",957,955,-2,11,1006,151,158,143,1062,1329,4,1328,1333,5,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"HA",51,"N370HA","JFK","HNL",1000,951,-9,59,1050,660,689,624,4983,1514,6,1500,1520,20,0,0,"",0,0,20,0,0
2015,4,10,5,"OO",6248,"N130SY","SFO","MCI",1040,1042,2,19,1101,219,209,187,1499,1608,3,1619,1611,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"DL",410,"N925AT","MSP","JFK",1112,1112,0,10,1122,160,151,135,1029,1437,6,1452,1443,-9,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"EV",2527,"N906EV","VPS","DFW",1230,1302,32,10,1312,130,114,99,641,1451,5,1440,1456,16,0,0,"",0,0,0,16,0
2015,4,10,5,"DL",124,"N331NW","MCO","BOS",1235,1228,-7,16,1244,166,178,155,1121,1519,7,1521,1526,5,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",4827,"N772SW","SMF","SNA",1335,1333,-2,8,1341,80,81,69,404,1450,4,1455,1454,-1,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"AA",1684,"N344AA","MIA","MCO",1410,1433,23,15,1448,64,62,40,192,1528,7,1514,1535,21,0,0,"",0,0,21,0,0
2015,4,10,5,"OO",4602,"N418SW","GRB","DTW",1631,1629,-2,12,1641,75,65,47,287,1828,6,1846,1834,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"VX",2,"N837VA","DCA","SFO",1715,1711,-4,15,1726,365,359,337,2442,2003,7,2020,2010,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",464,"N687SW","ORF","MCO",1830,1908,38,8,1916,120,110,94,655,2050,8,2030,2058,28,0,0,"",0,0,0,28,0
2015,4,10,5,"F9",1189,"N933FR","MCO","MKE",1920,1913,-7,18,1931,172,172,148,1066,2059,6,2112,2105,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"WN",501,"N386SW","SAN","LAS",1955,2132,97,8,2140,70,57,44,258,2224,5,2105,2229,84,0,0,"",0,0,0,84,0
2015,4,10,5,"US",528,"N820AW","PHX","RNO",2005,1959,-6,9,2008,110,96,83,601,2131,4,2155,2135,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"MQ",3400,"N639MQ","DFW","MLI",2025,2023,-2,17,2040,127,117,94,691,2214,6,2232,2220,-12,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"US",2173,"N958UW","BOS","DCA",800,811,11,25,836,98,120,75,399,951,20,938,1011,33,0,0,"",22,0,11,0,0
2015,4,11,6,"DL",805,"N951DN","PHL","ATL",835,913,38,13,926,127,118,100,666,1106,5,1042,1111,29,0,0,"",0,0,29,0,0
2015,4,11,6,"DL",926,"N915DE","ATL","JFK",1000,1012,12,18,1030,137,124,99,760,1209,7,1217,1216,-1,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"WN",2129,"N8646B","ONT","LAS",1045,1040,-5,9,1049,60,50,34,197,1123,7,1145,1130,-15,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"DL",2238,"N904DA","ATL","DCA",1320,1336,16,11,1347,102,87,73,547,1500,3,1502,1503,1,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"DL",1322,"N972DL","PBI","ATL",1339,1402,23,18,1420,114,104,79,545,1539,7,1533,1546,13,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"WN",2791,"N717SA","OAK","PHX",1430,1507,37,7,1514,110,107,94,646,1648,6,1620,1654,34,0,0,"",0,0,12,22,0
2015,4,11,6,"EV",4211,"N13994","RDU","ORD",1655,1708,13,8,1716,135,126,114,646,1810,4,1810,1814,4,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"DL",2595,"N908DE","ATL","ORF",1739,1757,18,13,1810,96,83,66,516,1916,4,1915,1920,5,0,0,"",NA,NA,NA,NA,NA
2015,4,11,6,"AS",510,"N611AS","SEA","SNA",1845,1838,-7,14,1852,150,147,129,978,2101,4,2115,2105,-10,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"DL",1203,"N327NB","BZN","MSP",600,557,-3,25,622,141,149,110,874,912,14,921,926,5,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"UA",1528,"N38403","IAH","EWR",721,732,11,14,746,218,199,174,1400,1140,11,1159,1151,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"WN",2713,"N7726A","BOS","MCO",750,752,2,14,806,185,180,160,1121,1046,6,1055,1052,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"WN",213,"N243WN","LAS","ATL",955,1011,16,13,1024,235,227,205,1747,1649,9,1650,1658,8,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"DL",1990,"N909DE","ATL","SAV",956,1007,11,18,1025,64,60,37,214,1102,5,1100,1107,7,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"EV",4630,"N12530","LBB","IAH",1050,1038,-12,10,1048,91,86,72,458,1200,4,1221,1204,-17,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"EV",6021,"N17560","ORD","DTW",1110,1058,-12,19,1117,80,72,48,235,1305,5,1330,1310,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"WN",1179,"N744SW","DEN","BUR",1210,1209,-1,10,1219,145,133,121,850,1320,2,1335,1322,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"WN",3139,"N936WN","MSY","MKE",1235,1245,10,5,1250,140,127,118,903,1448,4,1455,1452,-3,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"AA",357,"N3AJAA","DFW","SAT",1400,1406,6,15,1421,73,66,48,247,1509,3,1513,1512,-1,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"UA",496,"N404UA","IAH","SAN",1435,1435,0,19,1454,204,196,174,1303,1548,3,1559,1551,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"AA",26,"N3MJAA","ORD","BOS",1515,1508,-7,12,1520,147,124,107,867,1807,5,1842,1812,-30,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"WN",1170,"N7743B","PIT","MDW",1555,1553,-2,10,1603,85,81,67,402,1610,4,1620,1614,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"MQ",3494,"N847MQ","DAY","LGA",1655,1705,10,23,1728,110,111,82,549,1850,6,1845,1856,11,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"OO",4780,"N631SK","SEA","GEG",1820,1814,-6,17,1831,64,59,38,224,1909,4,1924,1913,-11,0,0,"",NA,NA,NA,NA,NA
